totalcharges;final_total_charges;monthlycharges;final_monthly_charges
5153.5;5643.0825;103.05;112.83975334167481
8182.85;8960.220856933594;116.0;127.02
6683.4;7318.322893066406;95.1;104.1344983291626
3465.05;3794.229803466797;105.35;115.35824832916259
6292.7;6890.5067138671875;113.6;124.3919983291626
6045.9;6620.260393066406;86.1;94.27949832916259
4108.15;4498.424143066406;102.65;112.4017516708374
5980.75;6548.92125;92.85;101.67074832916259
5043.2;5522.304213867187;97.75;107.03625
2854.55;3125.732303466797;54.45;59.6227508354187
4259.3;4663.933286132812;99.8;109.2810033416748
1274.45;1395.522696533203;64.15;70.2442516708374
2239.65;2452.4166430664063;105.85;115.9057483291626
635.6;695.9819732666016;93.85;102.76574832916259
5038.15;5516.774143066406;99.0;108.405
2095.0;2294.025;100.75;110.32125
672.7;736.6065133666992;46.35;50.753248329162595
6561.25;7184.56875;113.75;124.55625
268.45;293.95276336669923;90.4;98.9880016708374
7337.55;8034.617036132812;109.3;119.68350334167481
5194.05;5687.4845361328125;90.3;98.8785033416748
4478.85;4904.340856933593;65.25;71.44875
6283.3;6880.213286132813;100.15;109.6642516708374
2659.4;2912.042893066406;94.5;103.4775
196.9;215.60549331665038;60.65;66.4117516708374
6457.15;7070.579143066407;89.9;98.4405016708374
3914.05;4285.884803466797;113.2;123.9539966583252
7880.25;8628.87375;109.65;120.0667516708374
298.45;326.8027633666992;33.9;37.1205016708374
2212.55;2422.742303466797;81.7;89.46149665832519
89.15;97.6192516708374;89.15;97.6192516708374
2080.1;2277.709606933594;71.0;77.745
5186.0;5678.67;86.75;94.99125000000001
196.15;214.7842433166504;55.3;60.5534991645813
6339.3;6941.5332861328125;89.7;98.2214966583252
7553.6;8271.192106933593;110.8;121.3260033416748
7112.15;7787.804143066406;105.6;115.6319983291626
4641.1;5082.004606933594;64.45;70.5727466583252
7690.9;8421.535393066406;108.6;118.9169983291626
3094.65;3388.6416430664062;65.65;71.8867516708374
6518.35;7137.593356933594;103.3;113.1135033416748
2585.95;2831.6151965332033;84.15;92.1442516708374
425.9;466.3604933166504;85.4;93.5130016708374
6342.7;6945.2567138671875;89.9;98.4405016708374
6700.05;7336.554536132812;104.1;113.9894983291626
7244.7;7932.946713867188;106.6;116.7269983291626
2483.5;2719.4325;106.4;116.5080016708374
3810.55;4172.552303466797;100.05;109.55475334167481
556.35;609.2032232666015;84.4;92.4180016708374
4911.05;5377.599536132812;96.4;105.5580016708374
307.6;336.8220066833496;50.95;55.7902508354187
4318.35;4728.593356933594;90.5;99.0975
4820.55;5278.5020361328125;79.4;86.9430016708374
3038.55;3327.212303466797;58.75;64.33125
7472.15;8182.004143066406;105.7;115.74149665832519
261.25;286.06875;68.65;75.17175167083741
323.25;353.95875;105.35;115.35824832916259
1640.0;1795.8;95.65;104.7367516708374
3846.35;4211.753356933594;81.0;88.695
5646.6;6183.027106933594;82.45;90.2827466583252
888.75;973.18125;84.8;92.8560033416748
4310.35;4719.833356933594;61.4;67.2330016708374
8182.75;8960.11125;113.65;124.4467516708374
4532.3;4962.8682861328125;106.0;116.07
7372.65;8073.0516430664065;103.4;113.2230016708374
7325.1;8020.984606933594;100.55;110.10225334167481
3474.2;3804.2489465332033;95.4;104.4630016708374
392.65;429.9517433166504;75.15;82.2892516708374
3990.75;4369.87125;89.15;97.6192516708374
7475.85;8186.0558569335935;107.9;118.1505016708374
5776.45;6325.212963867188;82.85;90.7207483291626
1712.9;1875.6255267333984;74.4;81.4680016708374
5682.25;6222.06375;78.45;85.9027466583252
3635.15;3980.489143066406;51.05;55.8997491645813
3734.25;4089.00375;99.55;109.00725334167481
4454.25;4877.40375;109.1;119.4644983291626
180.25;197.37375;95.1;104.1344983291626
465.05;509.2297366333008;99.15;108.5692516708374
1669.4;1827.9930267333984;101.75;111.41625
504.05;551.9347366333008;64.1;70.1894983291626
2475.35;2710.508356933594;95.85;104.9557483291626
335.75;367.64625;94.85;103.8607483291626
1394.55;1527.032303466797;69.6;76.2119983291626
3413.25;3737.50875;90.7;99.31649665832519
3143.65;3442.2966430664064;101.4;111.03300167083741
4759.55;5211.707036132812;74.35;81.4132483291626
2688.45;2943.852696533203;100.2;109.7189966583252
2448.75;2681.38125;95.9;105.0105016708374
2689.35;2944.838356933594;45.0;49.275
1329.2;1455.4739465332032;81.5;89.2425
5129.3;5616.583286132813;81.3;89.02350334167481
4285.8;4692.950786132813;95.2;104.2439966583252
5894.5;6454.4775;83.3;91.21350334167481
3632.0;3977.04;54.65;59.841751670837404
2342.2;2564.7089465332033;55.55;60.827249164581296
1498.2;1640.5289465332032;69.5;76.1025
4178.65;4575.621643066406;106.0;116.07
5278.15;5779.574143066407;104.3;114.2085033416748
4024.2;4406.498946533203;79.6;87.1619983291626
55.25;60.49875;55.25;60.49875
6520.8;7140.275786132813;88.05;96.41475334167481
8308.9;9098.245927734375;117.6;128.77199832916259
3420.5;3745.4475;70.55;77.2522533416748
93.85;102.76574832916259;93.85;102.76574832916259
5498.2;6020.5292138671875;77.3;84.6435033416748
521.1;570.6044732666015;74.65;81.7417516708374
923.85;1011.6157232666015;71.95;78.78524665832519
5576.3;6106.048286132813;105.25;115.24875
1046.1;1145.4794732666016;94.2;103.14899665832519
1287.85;1410.1957232666016;84.45;92.47274665832519
5763.3;6310.813286132812;106.55;116.6722533416748
710.05;777.5047366333008;39.7;43.4715008354187
8012.75;8773.96125;111.6;122.20199832916259
856.65;938.0317767333985;86.65;94.8817516708374
4056.75;4442.14125;106.75;116.89125
3684.95;4035.020196533203;104.5;114.4275
1752.45;1918.9326965332032;101.8;111.4710033416748
7210.85;7895.880856933594;110.6;121.1069983291626
5264.5;5764.6275;84.9;92.9655016708374
2157.3;2362.243553466797;93.2;102.05399665832519
5607.75;6140.48625;85.0;93.075
1821.2;1994.2139465332032;74.8;81.9060033416748
399.25;437.17875;100.85;110.4307483291626
1218.55;1334.312303466797;101.35;110.9782483291626
3634.8;3980.1060534667968;105.1;115.0844983291626
317.25;347.38875;79.15;86.6692516708374
5071.9;5553.730393066407;79.4;86.9430016708374
4690.65;5136.261643066407;94.8;103.80600334167481
6157.6;6742.572106933594;102.5;112.2375
4671.65;5115.456643066406;69.2;75.77399665832519
3474.05;3804.084803466797;95.45;104.5177466583252
1875.55;2053.727303466797;100.95;110.5402466583252
229.4;251.1929933166504;50.95;55.7902508354187
370.25;405.42375;64.0;70.08
3571.6;3910.9021069335936;84.35;92.3632483291626
8035.95;8799.365463867187;117.2;128.3339966583252
3066.45;3357.7626965332033;103.45;113.2777466583252
7634.25;8359.50375;109.95;120.39524665832519
3653.0;4000.035;94.75;103.75125
3870.3;4237.978553466797;79.65;87.2167516708374
7051.95;7721.885463867187;107.35;117.5482483291626
146.9;160.85549331665038;70.75;77.47125
1011.05;1107.0997366333008;59.1;64.7144983291626
762.5;834.9375;84.45;92.47274665832519
338.9;371.0954933166504;85.65;93.7867516708374
6273.4;6869.3728930664065;95.3;104.35350334167481
4913.3;5380.063286132812;97.8;107.0910033416748
4443.45;4865.5779638671875;106.3;116.39850334167481
1095.65;1199.7367767333985;89.4;97.8930016708374
6161.9;6747.280393066407;88.0;96.36
2511.55;2750.147303466797;62.05;67.9447491645813
7323.15;8018.849143066406;101.35;110.9782483291626
186.05;203.7247533416748;84.05;92.0347533416748
7521.95;8236.535463867187;105.9;115.9605016708374
1056.95;1157.3601965332032;99.5;108.9525
85.45;93.56774665832519;85.45;93.56774665832519
999.8;1094.7809866333007;85.05;93.1297533416748
2369.7;2594.821446533203;44.1;48.2894983291626
59.2;64.8240008354187;59.2;64.8240008354187
4869.35;5331.938356933594;74.65;81.7417516708374
3265.95;3576.215196533203;57.5;62.9625
2254.2;2468.348946533203;103.9;113.7705016708374
2939.8;3219.081053466797;93.8;102.71100334167481
4652.4;5094.377893066407;89.25;97.72875
4408.45;4827.252963867188;94.15;103.09425167083741
2495.2;2732.243946533203;48.7;53.3265008354187
5913.95;6475.775463867188;104.9;114.8655016708374
6033.1;6606.244606933594;84.45;92.47274665832519
95.1;104.1344983291626;95.1;104.1344983291626
3320.75;3636.22125;79.85;87.43574832916259
1148.1;1257.1694732666015;96.05;105.1747533416748
3972.25;4349.61375;68.4;74.8980016708374
6912.7;7569.406713867187;107.6;117.8219983291626
5846.65;6402.081643066406;99.25;108.67875000000001
6424.7;7035.0467138671875;91.7;100.41149665832519
6018.65;6590.421643066406;100.7;110.2664966583252
3373.4;3693.8728930664065;78.45;85.9027466583252
355.2;388.9440133666992;88.95;97.4002466583252
7714.65;8447.541643066406;113.65;124.4467516708374
5549.4;6076.592893066407;101.9;111.5805016708374
2621.75;2870.81625;87.8;96.1410033416748
837.5;917.0625;69.85;76.4857483291626
6118.95;6700.250463867187;109.55;119.9572533416748
4214.25;4614.60375;58.35;63.893248329162596
863.1;945.0944732666015;89.5;98.0025
1948.35;2133.4432232666018;94.3;103.25850334167481
5036.9;5515.405393066406;95.95;105.0652466583252
2391.8;2619.0210534667967;101.05;110.64975334167481
6859.05;7510.659536132813;94.8;103.80600334167481
6521.9;7141.480393066407;107.75;117.98625
1687.95;1848.3051965332031;94.7;103.6964966583252
7689.95;8420.495463867188;104.15;114.0442516708374
6239.05;6831.759536132812;90.55;99.15225334167481
2807.1;3073.7746069335935;98.8;108.1860033416748
4594.65;5031.141643066407;103.15;112.9492516708374
6332.75;6934.36125;107.75;117.98625
229.55;251.3572533416748;61.45;67.2877508354187
7308.95;8003.300463867187;104.8;114.75600334167481
6982.5;7645.8375;97.65;106.9267516708374
90.55;99.15225334167481;90.55;99.15225334167481
5714.2;6257.049213867187;85.25;93.34875
2274.35;2490.4133569335936;88.8;97.2360033416748
4834.0;5293.23;100.05;109.55475334167481
602.55;659.7922366333008;85.2;93.2939966583252
2674.15;2928.1941430664065;83.85;91.8157483291626
449.75;492.47625;91.4;100.0830016708374
1400.3;1533.3285534667968;91.5;100.1925
5841.35;6396.278356933593;104.75;114.70125
4512.7;4941.406713867187;106.15;116.23425167083741
6674.65;7308.741643066406;100.75;110.32125
1843.05;2018.1398034667968;78.55;86.0122533416748
3147.15;3446.1291430664064;83.45;91.3777466583252
542.4;593.9280267333984;59.9;65.5905016708374
2312.55;2532.242303466797;90.1;98.6594983291626
5610.15;6143.1141430664065;94.3;103.25850334167481
2440.25;2672.07375;54.0;59.13
6860.6;7512.357106933594;104.25;114.15375
7939.25;8693.47875;113.65;124.4467516708374
6586.85;7212.600856933594;110.6;121.1069983291626
7534.65;8250.441643066406;109.5;119.9025
7965.95;8722.715463867187;112.1;122.7494983291626
906.85;993.0007232666015;84.8;92.8560033416748
892.65;977.4517767333984;59.45;65.09775083541871
4822.85;5281.020856933594;105.2;115.19399665832519
6741.15;7381.559143066406;109.2;119.5739966583252
7726.35;8460.353356933594;108.65;118.9717516708374
1636.95;1792.460196533203;55.35;60.6082483291626
7581.5;8301.7425;105.6;115.6319983291626
4729.75;5179.07625;95.7;104.7914966583252
6126.1;6708.079606933594;83.2;91.1039966583252
6333.4;6935.072893066406;90.05;98.60475334167481
6687.85;7323.195856933594;97.65;106.9267516708374
3183.4;3485.8228930664063;96.2;105.3389966583252
79.6;87.1619983291626;79.6;87.1619983291626
7149.35;7828.538356933594;102.1;111.7994983291626
1884.65;2063.6917767333985;59.45;65.09775083541871
2568.15;2812.1241430664063;92.2;100.95899665832519
502.6;550.3470066833496;89.8;98.3310033416748
2595.85;2842.4558569335936;90.5;99.0975
5825.5;6378.9225;90.45;99.0427466583252
4449.75;4872.47625;84.6;92.6369983291626
1208.35;1323.1432232666016;89.65;98.1667516708374
1956.4;2142.2580267333983;99.15;108.5692516708374
2096.1;2295.229606933594;62.1;67.99949832916259
2665.0;2918.175;79.5;87.0525
3005.8;3291.3510534667967;51.7;56.6115008354187
2498.4;2735.747893066406;65.4;71.6130016708374
651.4;713.2830267333984;72.9;79.8255016708374
2448.5;2681.1075;60.3;66.0284991645813
919.4;1006.7430267333984;99.45;108.89774665832519
653.95;716.0752633666992;69.05;75.6097533416748
1825.5;1998.9225000000001;59.7;65.3715008354187
359.4;393.5429933166504;40.75;44.62125
2338.35;2560.4933569335935;95.7;104.7914966583252
7069.3;7740.883286132813;101.75;111.41625
6423.0;7033.185;103.95;113.8252466583252
1164.3;1274.9085534667968;100.15;109.6642516708374
4220.35;4621.2833569335935;99.65;109.1167516708374
2743.45;3004.0776965332034;50.05;54.804749164581295
4055.5;4440.7725;60.25;65.97375
2710.25;2967.72375;105.75;115.79625
6055.55;6630.827036132812;87.3;95.5935033416748
810.7;887.7165133666992;48.35;52.9432483291626
6129.2;6711.474213867187;85.3;93.4035033416748
6652.45;7284.432963867188;90.95;99.5902466583252
6019.35;6591.188356933594;96.1;105.2294983291626
7845.8;8591.150786132812;113.8;124.6110033416748
6029.0;6601.755;100.5;110.0475
2745.2;3005.993946533203;95.9;105.0105016708374
3721.9;4075.480393066406;74.45;81.52274665832519
3121.1;3417.604606933594;104.1;113.9894983291626
4554.85;4987.560856933594;90.15;98.7142516708374
2193.2;2401.553946533203;60.0;65.7
2433.5;2664.6825;89.9;98.4405016708374
7332.4;8028.977893066406;109.9;120.3405016708374
4475.9;4901.110393066407;87.55;95.86725334167481
788.6;863.5169732666016;88.4;96.79800167083741
2263.45;2478.477696533203;96.55;105.7222533416748
4915.15;5382.089143066406;111.5;122.0925
3715.65;4068.636643066406;70.15;76.81425167083741
4273.45;4679.427963867188;101.75;111.41625
1398.25;1531.08375;84.9;92.9655016708374
4680.05;5124.654536132813;101.0;110.595
1888.65;2068.0717767333986;100.0;109.5
3990.6;4369.707106933593;98.05;107.3647533416748
1240.25;1358.07375;54.15;59.294251670837404
7156.2;7836.039213867188;108.75;119.08125
3089.6;3383.1121069335936;98.85;108.2407483291626
2198.9;2407.795393066406;70.25;76.92375
4264.25;4669.35375;75.75;82.94625
3605.2;3947.693946533203;80.4;88.0380016708374
874.2;957.2490133666993;78.5;85.9575
1145.35;1254.1582232666015;102.0;111.69
5497.05;6019.269536132812;99.65;109.1167516708374
1448.6;1586.2169732666016;89.05;97.50975334167481
291.9;319.6304933166504;96.6;105.7769983291626
5903.15;6463.949143066407;88.8;97.2360033416748
5921.35;6483.878356933594;104.5;114.4275
7774.05;8512.584536132812;108.1;118.3694983291626
1701.65;1863.3067767333985;49.2;53.8740008354187
7732.65;8467.251643066405;104.9;114.8655016708374
669.0;732.555;94.25;103.20375
3771.5;4129.7925;78.9;86.3955016708374
196.75;215.44125;93.85;102.76574832916259
943.85;1033.5157232666015;79.2;86.72399665832519
6572.85;7197.270856933594;109.45;119.84774665832519
2762.75;3025.21125;66.5;72.8175
5919.35;6481.688356933594;82.65;90.50175167083741
8240.85;9023.730322265625;110.9;121.4355016708374
95.0;104.025;95.0;104.025
4079.55;4467.107303466797;80.85;88.53074832916259
4187.75;4585.58625;98.4;107.7480016708374
6936.85;7595.850856933594;105.2;115.19399665832519
3496.3;3828.448553466797;101.4;111.03300167083741
914.3;1001.1584866333008;89.8;98.3310033416748
5817.7;6370.3817138671875;95.3;104.35350334167481
6110.2;6690.669213867188;109.75;120.17625
2351.8;2575.221053466797;91.25;99.91875
3581.6;3921.852106933594;80.2;87.81899665832519
4222.95;4624.130463867187;100.3;109.8285033416748
2542.45;2783.982696533203;104.65;114.5917516708374
7297.75;7991.03625;105.0;114.975
6301.7;6900.361713867187;88.7;97.1264966583252
3822.45;4185.5826965332035;75.15;82.2892516708374
6393.65;7001.046643066406;109.1;119.4644983291626
8061.5;8827.3425;112.9;123.62550167083741
5763.15;6310.649143066406;78.85;86.3407483291626
238.5;261.1575;55.3;60.5534991645813
4388.4;4805.297893066407;101.0;110.595
420.2;460.1190133666992;100.2;109.7189966583252
2177.45;2384.307696533203;89.05;97.50975334167481
3950.85;4326.1808569335935;78.65;86.1217516708374
827.05;905.6197366333008;74.75;81.85125
3913.3;4285.063553466797;70.1;76.7594983291626
443.9;486.0704933166504;105.65;115.6867516708374
2599.95;2846.945196533203;100.5;110.0475
3436.1;3762.5296069335936;96.5;105.6675
2462.55;2696.492303466797;95.0;104.025
3110.1;3405.559606933594;85.95;94.11524665832519
6144.55;6728.282036132812;109.45;119.84774665832519
4089.45;4477.947696533203;83.25;91.15875
5405.8;5919.350786132813;109.65;120.0667516708374
7132.15;7809.704143066407;114.1;124.9394983291626
4138.9;4532.095393066406;86.95;95.21024665832519
2715.3;2973.253553466797;105.45;115.4677466583252
1742.5;1908.0375;102.55;112.29225334167481
2983.8;3267.261053466797;100.2;109.7189966583252
1905.7;2086.741446533203;73.5;80.4825
4858.7;5320.276713867188;98.25;107.58375
3723.65;4077.3966430664063;54.4;59.568001670837404
298.35;326.6932566833496;101.55;111.19725334167481
970.45;1062.6427633666992;103.1;112.8944983291626
4534.9;4965.715393066406;111.95;122.58524665832519
2415.95;2645.465196533203;100.65;110.2117516708374
1157.05;1266.969803466797;55.95;61.2652508354187
8297.5;9085.7625;116.05;127.0747533416748
2083.1;2280.994606933594;82.0;89.79
7677.4;8406.752893066407;106.85;117.0007483291626
80.15;87.7642516708374;80.15;87.7642516708374
8109.8;8880.230786132812;109.25;119.62875
7990.05;8749.104536132812;118.6;129.86699832916258
8425.15;9225.539677734376;115.5;126.4725
5647.95;6184.505463867187;109.1;119.4644983291626
7567.2;8286.084213867187;111.3;121.8735033416748
6925.9;7583.860393066407;116.05;127.0747533416748
5127.95;5615.105463867188;106.4;116.5080016708374
6758.45;7400.502963867188;115.25;126.19875
1776.55;1945.322303466797;90.2;98.7689966583252
536.4;587.3580267333984;93.55;102.4372533416748
6079.0;6656.505;94.65;103.64175167083741
80.85;88.53074832916259;80.85;88.53074832916259
4029.95;4412.795196533203;82.05;89.8447533416748
2658.4;2910.9478930664063;72.1;78.9494983291626
1745.5;1911.3225;95.95;105.0652466583252
7281.6;7973.352106933594;109.4;119.7930016708374
1837.7;2012.281446533203;71.05;77.7997533416748
576.95;631.7602633666992;68.25;74.73375
78.65;86.1217516708374;78.65;86.1217516708374
539.85;591.1357232666015;58.5;64.0575
4968.0;5439.96;88.9;97.34550167083741
4718.25;5166.48375;96.2;105.3389966583252
7806.6;8548.227106933593;108.05;118.3147533416748
1563.9;1712.4705267333984;94.8;103.80600334167481
1332.4;1458.9780267333983;45.9;50.2605016708374
545.2;596.9940133666992;105.3;115.3035033416748
6296.75;6894.94125;102.6;112.3469983291626
3645.5;3991.8225;61.35;67.1782483291626
646.85;708.3007232666016;84.55;92.5822533416748
7511.3;8224.873286132812;111.75;122.36625000000001
5621.85;6155.925856933593;106.5;116.6175
7919.8;8672.180786132812;107.7;117.9314966583252
2763.35;3025.8683569335935;63.7;69.7515008354187
2640.55;2891.402303466797;60.4;66.1380016708374
2911.8;3188.421053466797;79.25;86.77875
1727.5;1891.6125;85.8;93.9510033416748
6705.7;7342.741713867187;110.1;120.5594983291626
237.65;260.2267433166504;90.7;99.31649665832519
2979.5;3262.5525;105.7;115.74149665832519
695.75;761.84625;85.2;93.2939966583252
330.8;362.2259866333008;38.5;42.1575
1337.45;1464.5076965332032;92.9;101.7255016708374
362.2;396.60901336669923;93.5;102.3825
5991.05;6560.199536132813;84.7;92.7464966583252
5373.1;5883.544606933594;101.5;111.1425
4131.2;4523.664213867188;61.45;67.2877508354187
4036.0;4419.42;99.75;109.22625
4900.65;5366.211643066406;109.75;120.17625
2898.95;3174.350196533203;56.15;61.4842516708374
5309.5;5813.9025;86.7;94.9364966583252
5839.3;6394.0332861328125;108.1;118.3694983291626
1415.55;1550.0273034667969;100.55;110.10225334167481
4546.0;4977.87;64.95;71.1202466583252
8058.55;8824.112036132812;114.3;125.1585033416748
7049.75;7719.47625;109.2;119.5739966583252
7982.5;8740.8375;110.45;120.94274665832519
4631.7;5071.711713867187;93.25;102.10875
701.3;767.9234866333007;94.1;103.0394983291626
2893.4;3168.272893066406;60.75;66.52125
3886.85;4256.100856933594;64.05;70.13475334167481
5917.55;6479.717036132813;84.8;92.8560033416748
3624.35;3968.6633569335936;59.75;65.42625
4753.85;5205.465856933593;100.25;109.77375
5780.7;6329.866713867187;98.9;108.29550167083741
6869.7;7522.321713867188;97.7;106.9814966583252
1765.95;1933.7151965332032;56.25;61.59375
2431.95;2662.985196533203;46.2;50.5890008354187
155.35;170.10825668334962;50.6;55.4069983291626
134.35;147.11325668334962;65.7;71.94149665832519
3409.1;3732.9646069335936;63.35;69.3682483291626
953.45;1044.0277633666992;94.85;103.8607483291626
5515.8;6039.800786132812;79.6;87.1619983291626
6668.0;7301.46;99.55;109.00725334167481
718.55;786.8122366333008;79.55;87.1072533416748
5812.6;6364.797106933594;98.7;108.0764966583252
2546.85;2788.800856933594;46.3;50.6984991645813
1346.3;1474.198553466797;95.8;104.90100334167481
4059.35;4444.988356933593;84.35;92.3632483291626
6851.65;7502.556643066407;100.2;109.7189966583252
1187.05;1299.8198034667969;40.35;44.183248329162595
1370.35;1500.5332232666015;68.9;75.4455016708374
6171.2;6757.464213867188;99.15;108.5692516708374
336.7;368.6865133666992;59.15;64.7692516708374
6511.8;7130.420786132812;90.8;99.4260033416748
7009.5;7675.4025;106.7;116.83649665832519
2264.05;2479.1348034667967;93.55;102.4372533416748
6921.7;7579.261713867188;94.45;103.4227466583252
4664.15;5107.244143066407;67.95;74.4052466583252
5623.7;6157.951713867187;99.45;108.89774665832519
6330.4;6931.7878930664065;99.7;109.1714966583252
2034.25;2227.50375;78.95;86.4502466583252
2510.2;2748.6689465332033;95.55;104.6272533416748
1760.25;1927.47375;94.95;103.9702466583252
5581.05;6111.249536132813;98.6;107.96699832916259
5676.65;6215.931643066407;103.65;113.4967516708374
3379.25;3700.27875;92.9;101.7255016708374
6137.0;6720.015;99.9;109.39050167083741
2043.45;2237.577696533203;84.8;92.8560033416748
2215.0;2425.425;103.85;113.7157483291626
842.25;922.26375;67.8;74.2410033416748
3515.25;3849.19875;49.35;54.0382483291626
605.45;662.9677633666993;89.0;97.455
3094.05;3387.984803466797;55.0;60.225
4929.55;5397.857036132813;76.15;83.3842516708374
8436.25;9237.69375;117.35;128.4982483291626
1908.35;2089.6432232666016;75.0;82.125
4575.35;5010.008356933594;65.7;71.94149665832519
7922.75;8675.41125;110.9;121.4355016708374
522.35;571.9732232666015;87.95;96.30524665832519
3876.2;4244.438946533203;75.7;82.8914966583252
3778.85;4137.840856933593;62.15;68.0542516708374
1457.25;1595.68875;101.25;110.86875
8349.45;9142.647963867188;115.15;126.0892516708374
1066.9;1168.2555267333985;86.55;94.7722533416748
3948.45;4323.552696533203;56.4;61.7580016708374
6164.7;6750.346713867188;101.35;110.9782483291626
2862.75;3134.71125;98.65;108.0217516708374
6590.5;7216.5975;104.05;113.9347533416748
2890.65;3165.261643066406;103.3;113.1135033416748
6871.7;7524.511713867188;108.75;119.08125
3062.45;3353.382696533203;70.05;76.7047533416748
1816.75;1989.34125;84.75;92.80125
5743.05;6288.639536132812;104.15;114.0442516708374
3921.1;4293.6046069335935;59.95;65.64525083541871
408.5;447.3075;85.55;93.6772533416748
1846.65;2022.0817767333983;78.6;86.0669983291626
8456.75;9260.14125;116.8;127.8960033416748
4263.4;4668.422893066407;60.8;66.5759991645813
2496.7;2733.886446533203;102.95;112.7302466583252
90.6;99.2069983291626;90.6;99.2069983291626
368.1;403.06950668334963;90.05;98.60475334167481
7840.6;8585.457106933594;108.2;118.4789966583252
6632.75;7262.86125;92.0;100.74
5031.85;5509.875856933594;112.2;122.8589966583252
5542.55;6069.092036132813;80.65;88.3117516708374
8443.7;9245.851713867187;115.75;126.74625
5708.2;6250.479213867187;80.6;88.2569983291626
2016.3;2207.848553466797;59.55;65.2072491645813
346.4;379.30799331665037;70.05;76.7047533416748
7467.5;8176.9125;110.2;120.6689966583252
7261.75;7951.61625;106.35;116.45324832916259
660.05;722.7547366333008;65.9;72.1605016708374
1208.15;1322.9242767333985;52.5;57.4875
989.45;1083.4477633666993;75.3;82.4535033416748
5025.0;5502.375;99.4;108.8430016708374
4830.25;5289.12375;109.55;119.9572533416748
3088.25;3381.63375;73.15;80.0992516708374
8312.4;9102.078427734376;115.55;126.52725334167481
4863.85;5325.915856933594;104.45;114.3727466583252
6871.9;7524.730393066407;100.05;109.55475334167481
6529.25;7149.52875;102.0;111.69
6637.9;7268.500393066406;91.15;99.8092516708374
6786.1;7430.779606933594;92.4;101.1780016708374
4692.95;5138.780463867188;97.05;106.2697533416748
5301.1;5804.704606933594;101.25;110.86875
2897.95;3173.255196533203;90.95;99.5902466583252
801.3;877.4234866333007;88.05;96.41475334167481
6975.25;7637.89875;105.95;116.0152466583252
257.05;281.4697366333008;91.85;100.5757483291626
6997.3;7662.043286132813;110.3;120.7785033416748
1129.1;1236.3644732666016;89.8;98.3310033416748
3349.1;3667.2646069335938;73.55;80.5372533416748
4469.1;4893.664606933594;110.1;120.5594983291626
3580.3;3920.428553466797;96.55;105.7222533416748
1073.3;1175.2635534667968;50.6;55.4069983291626
4566.5;5000.3175;65.6;71.8319983291626
293.3;321.1634866333008;40.1;43.909498329162595
2603.1;2850.394606933594;82.1;89.8994983291626
2440.15;2671.9641430664065;101.25;110.86875
6322.1;6922.699606933594;90.65;99.2617516708374
4284.65;4691.691643066406;75.75;82.94625
7138.65;7816.821643066406;110.0;120.45
2731.0;2990.445;67.45;73.8577466583252
89.1;97.5644983291626;89.1;97.5644983291626
1443.65;1580.7967767333985;84.95;93.02024665832519
7746.7;8482.636713867187;110.1;120.5594983291626
6951.15;7611.509143066406;99.65;109.1167516708374
2669.45;2923.047696533203;69.0;75.555
5330.2;5836.5692138671875;80.65;88.3117516708374
5038.45;5517.102963867187;100.2;109.7189966583252
877.35;960.6982232666015;64.75;70.90125
2249.1;2462.7646069335938;98.7;108.0764966583252
4995.35;5469.9083569335935;80.3;87.9285033416748
5034.05;5512.284536132813;79.8;87.3810033416748
1714.95;1877.8701965332032;80.9;88.5855016708374
7383.7;8085.151713867188;114.3;125.1585033416748
4483.95;4909.925463867187;100.3;109.8285033416748
4515.85;4944.855856933594;90.85;99.4807483291626
5040.2;5519.019213867187;80.0;87.6
2936.25;3215.19375;100.4;109.93800167083741
1808.7;1980.5264465332032;86.5;94.7175
7446.9;8154.355393066407;103.95;113.8252466583252
6595.0;7221.525;103.1;112.8944983291626
4972.1;5444.449606933594;110.2;120.6689966583252
2187.15;2394.929143066406;89.55;98.05725334167481
477.55;522.9172366333008;83.55;91.4872533416748
1461.15;1599.9592767333984;94.65;103.64175167083741
2782.4;3046.727893066406;49.9;54.6405016708374
1322.55;1448.1923034667968;75.4;82.56300167083741
3000.25;3285.27375;88.85;97.2907483291626
3021.3;3308.323553466797;97.0;106.215
944.65;1034.3917767333985;69.2;75.77399665832519
4917.75;5384.93625;100.65;110.2117516708374
2012.7;2203.906446533203;103.3;113.1135033416748
6067.4;6643.802893066406;101.15;110.7592516708374
2548.55;2790.662303466797;60.0;65.7
7320.9;8016.385393066406;107.7;117.9314966583252
2967.35;3249.2483569335936;99.7;109.1714966583252
6333.8;6935.510786132812;104.7;114.64649665832519
4200.25;4599.27375;93.9;102.8205016708374
5950.2;6515.469213867187;86.45;94.66274665832519
1037.75;1136.33625;98.5;107.8575
100.25;109.77375;100.25;109.77375
2607.6;2855.3221069335937;94.2;103.14899665832519
1422.1;1557.1994732666017;88.45;96.8527466583252
1523.4;1668.1230267333985;50.05;54.804749164581295
324.3;355.1084866333008;79.9;87.4905016708374
3435.6;3761.982106933594;69.55;76.1572533416748
2510.7;2749.216446533203;98.1;107.4194983291626
3090.05;3383.604803466797;53.35;58.418248329162594
6075.9;6653.110393066407;91.7;100.41149665832519
5500.6;6023.157106933594;89.2;97.6739966583252
6431.05;7041.999536132813;115.6;126.5819983291626
235.05;257.3797533416748;84.3;92.30850334167481
6595.9;7222.510393066406;89.75;98.27625
